860371059325849060971265043406192080100057432207403016609704120013508694502000078,864371259325849761971265843436192587198657432257483916689734125713528694542916378
346170258100523064509048371960830417472916830810704029790260000030405790054300186,346179258187523964529648371965832417472916835813754629798261543631485792254397186
095027000108050670724006900850260739270081540946573821307092408489715263060340197,695127384138459672724836915851264739273981546946573821317692458489715263562348197
007258306186439725053006490009301040305964182840070639062045070710600954504897261,497258316186439725253716498629381547375964182841572639962145873718623954534897261
465910070100073062307560049708645291950820630016307854573080906042050783890736025,465912378189473562327568149738645291954821637216397854573284916642159783891736425
194685230080974510007213080823491000541768023769352001015009764006527098978106000,194685237382974516657213489823491675541768923769352841215839764436527198978146352
089705031317924856000100720763891542021400068894652103000009087056387214170046305,289765431317924856645138729763891542521473968894652173432519687956387214178246395
090031657760495103351876040580624709209380564000100328128060495970540031430900276,894231657762495183351876942583624719219387564647159328128763495976542831435918276
563002198019380754847195623472638500901200386638019070705860000324050067100003945,563472198219386754847195623472638519951247386638519472795864231324951867186723945
163005900004693271720084060940308127001400589852907034498030750637540812215876003,163725948584693271729184365946358127371462589852917634498231756637549812215876493
974183652051074080283500014120830006046902538035047901500029147010068290492751860,974183652651274389283596714129835476746912538835647921568329147317468295492751863
430067280729481600805020104906243017057198340043006092602075038004812965508634701,431567289729481653865329174986243517257198346143756892612975438374812965598634721
250300091893005670716084253502600047170432069600571300421053900365849712987000435,254367891893215674716984253532698147178432569649571328421753986365849712987126435
058274063103698054706053908070315089532709410819462370200001637090526001061830092,958274163123698754746153928674315289532789416819462375285941637397526841461837592
005379400924581000713042095097104528480095031056820047541236080679418253008950100,865379412924581376713642895397164528482795631156823947541236789679418253238957164
860714029900060845030590761140657083080941206596280170308076492029000617601429530,865714329917362845234598761142657983783941256596283174358176492429835617671429538
208490310194073802705120904870549001601380249043216705026901478089700123400802506,268495317194673852735128964872549631651387249943216785326951478589764123417832596
907002003583704190060935008056349207879621304300087619098203701702496835435008906,947812563583764192261935478156349287879621354324587619698253741712496835435178926
652080910970160435310070620820706049090820563436519872209348001047290386083600204,652483917978162435314975628825736149791824563436519872269348751547291386183657294
702084065346001829589263471020170538853642910197500600970006254061820090200400186,712984365346751829589263471624179538853642917197538642978316254461825793235497186
967254308004309560253006940601748235830000794042093680376410829420960153019030006,967254318184379562253186947691748235835621794742593681376415829428967153519832476
251479630900016752637008104005104809712983405090567200403690080179840326506702041,251479638948316752637258194365124879712983465894567213423691587179845326586732941
000034098091065374347198002504603729028509436963027500135042007689301205002056913,256734198891265374347198652514683729728519436963427581135942867689371245472856913
964532178087690230205017964009000783503986002041270596016028350302169047798305000,964532178187694235235817964629451783573986412841273596416728359352169847798345621
140560873385017046067008251536801429219000387408020100803746512020380790700192630,142569873385217946967438251536871429219654387478923165893746512621385794754192638
598026100314900628672081930750640091421509000069102400280764019900210084147893562,598326147314957628672481935753648291421539876869172453285764319936215784147893562
057468290238000645460500781026153008001890030083724916074085129892607004015249860,157468293238971645469532781926153478741896532583724916674385129892617354315249867
927384165604910200531672009709231548450768001218009073105820004090140806046590702,927384165684915237531672489769231548453768921218459673175826394392147856846593712
398256417470910203502703690105674029904035760763109845207001904800092500040580132,398256417476918253512743698185674329924835761763129845257361984831492576649587132
100300459538100672090765108007034921924051087300902564803296745740503210005410893,176328459538149672492765138657834921924651387381972564813296745749583216265417893
954738621070415389380692570037060900690183457015907000103806795560070008740259130,954738621276415389381692574837564912692183457415927863123846795569371248748259136
183247590295638014647010032450096170710524009060071425920400607500709201876052940,183247596295638714647915832452396178718524369369871425921483657534769281876152943
800915274420078051015324096280430915501892637936701482004200769608107500070009048,863915274429678351715324896287436915541892637936751482154283769698147523372569148
270490003043200590951803247307008461160740320504316978630982014010650809489107052,276495183843271596951863247397528461168749325524316978635982714712654839489137652
831240706720319508904708031410870365368051972005093814580030609103006407042007153,831245796726319548954768231419872365368451972275693814587134629193526487642987153
108200430092030158003981002639074521005629703087315900904763815071500296856190340,168257439792436158543981672639874521415629783287315964924763815371548296856192347
750402680293168500000750302587243061000675040624981705030504107140397806972810453,751432689293168574468759312587243961319675248624981735836524197145397826972816453
308602547200001600690543028063974802021360054840125076106459280480000791930817465,318692547254781639697543128563974812721368954849125376176459283485236791932817465
000213049263549178409807302004190830356482790890300264030601480685000913147938500,578213649263549178419867352724196835356482791891375264932651487685724913147938526
900407002080506149340098065090153600015760394002984571170649253020371086463025917,956417832287536149341298765794153628815762394632984571178649253529371486463825917
602051800014600953059300006391005684400189502005036791548217360927860015163594208,632951847814672953759348126391725684476189532285436791548217369927863415163594278
205706910730859004906230087304600192012390756090105340179468205400502079528073461,285746913731859624946231587354687192812394756697125348179468235463512879528973461
020800546900403872807265093690070250504021060732546910219604785368000421475082609,123897546956413872847265193691378254584921367732546918219634785368759421475182639
851409006903658200204173589038000690620384701017962438046701025000230947792005163,851429376973658214264173589438517692629384751517962438346791825185236947792845163
001405820204367150053128460600084931138259674497631080046512090070040216010076045,761495823284367159953128467625784931138259674497631582346512798579843216812976345
630900052754020108219580376492870615571260043063145729085730960320401500900008230,638917452754326198219584376492873615571269843863145729185732964326491587947658231
038002010694310527217006304871000053045670298062580471123809705786425100459000862,538742916694318527217956384871294653345671298962583471123869745786425139459137862
687905240910240568452168793300020804008059016140306927069804132030092470700510689,687935241913247568452168793396721854278459316145386927569874132831692475724513689
654830090389014706172965083896451007207609145500720009000340002723598614405172008,654837291389214756172965483896451327237689145541723869918346572723598614465172938
102067438873400106564100079380900605251876090946051027709014580618205743405008901,192567438873429156564183279387942615251876394946351827739614582618295743425738961
963050401450300072708490056892176034174000268030824097010600803307015649046003710,963752481451368972728491356892176534174539268635824197519647823387215649246983715
050307690406580073723100000382675904014290360670413205040006539965030720207901046,851347692496582173723169458382675914514298367679413285148726539965834721237951846
150009602063281405002563918215830090080790100090150826020048360809627501740310280,158479632963281475472563918215836794684792153397154826521948367839627541746315289
087230496204001030090670082406389571019002803853706209930057620502968310671020000,187235496264891735395674182426389571719542863853716249938157624542968317671423958
100300506054072398390564070009831250400650001531027689910045823273006015000210967,127398546654172398398564172769831254482659731531427689916745823273986415845213967
905784610843620057016003824000059006598067130460038579634000001187902360050306048,925784613843621957716593824372159486598467132461238579634875291187942365259316748
049630701726904803018502006650087392092453617100069584200845100960700030480006270,549638721726914853318572946654187392892453617137269584273845169965721438481396275
612453008903018425854927063090004506435269017706105042520090000168500379040000250,612453798973618425854927163291784536435269817786135942527391684168542379349876251
508972416061040000009561008402085760376290085080716230650107093103400627827630001,538972416761843952249561378412385769376294185985716234654127893193458627827639541
000510960964782315001609082805200471706050093032090806500068127609471508170305640,287513964964782315351649782895236471716854293432197856543968127629471538178325649
