860371259305840761900265843430102587190657430257483916089734125713528690042916378,864371259325849761971265843436192587198657432257483916689734125713528694542916378
346179258187023904529648301065030417472916805013754609790261043631485792254397180,346179258187523964529648371965832417472916835813754629798261543631485792254397186
695107384138459672724836915801204739273981546946073821007690458480715263560340007,695127384138459672724836915851264739273981546946573821317692458489715263562348197
497258006186430725203706490629381540375964180801572609962145803718623954530897261,497258316186439725253716498629381547375964182841572639962145873718623954534897261
405912308189473562307568149738640291954021637200397854573284916642159780090036405,465912378189473562327568149738645291954821637216397854573284916642159783891736425
194005237382974516050213489823401675541068923060352840215809764436527090978146352,194685237382974516657213489823491675541768923769352841215839764436527198978146352
289765431317920856645138720763001042001473968894652173430519687956387214108040390,289765431317924856645138729763891542521473968894652173432519687956387214178246395
894231650762495183051876002583024009219087564647159328128763400970542031435918276,894231657762495183351876942583624719219387564647159328128763495976542831435918276
063002190219386704047195023472638510951247380638519472795864231304951867186023905,563472198219386754847195623472638519951247386638519472795864231324951867186723945
103705948504693271029184305906358107371402589052917034408231756637549812215870493,163725948584693271729184365946358127371462589852917634498231756637549812215876493
074183652651274300083596714029835476746902538035640921508329147317468295492750060,974183652651274389283596714129835476746912538835647921568329147317468295492751863
030567209029481603865329174986243517207198346143756092610975038074812965598034021,431567289729481653865329174986243517257198346143756892612975438374812965598634721
250367090893215004710984250502690147178432509649571328420753986365049712987126435,254367891893215674716984253532698147178432569649571328421753986365849712987126435
950274163103698754706103028674315289532709416019062370285041637397526841460807592,958274163123698754746153928674315289532789416819462375285941637397526841461837592
860379412920581376003642890300160528482795631156003907541236780679418253238957164,865379412924581376713642895397164528482795631156823947541236789679418253238957164
865700020917362845034598760142657983700941256590283174358176090429835617670429538,865714329917362845234598761142657983783941256596283174358176492429835617671429538
268090317194673850735128904872540631051387249943216785326900478589764120410830096,268495317194673852735128964872549631651387249943216785326951478589764123417832596
947810063583764192261935408156300007879021304320587619698253741710496830435178926,947812563583764192261935478156349287879621354324587619698253741712496835435178926
652480017078162035314975628805706149791824563436519072009048051547091386183657294,652483917978162435314975628825736149791824563436519872269348751547291386183657294
712984365346751820580263071624179508853642917197538642978316054461025000235097100,712984365346751829589263471624179538853642917197538642978316254461825793235497186
960250318184079060253186947691748235805021790742593601376415829028967153519832070,967254318184379562253186947691748235835621794742593681376415829428967153519832476
250079600948316752637208194360124879712983405894567203420691507009845326586732941,251479638948316752637258194365124879712983465894567213423691587179845326586732941
256734098801265074307108652514683729728519406963027581130942807089371245470856910,256734198891265374347198652514683729728519436963427581135942867689371245472856913
964530170100094235235817964620451083073986412840273596416728359352169007790345621,964532178187694235235817964629451783573986412841273596416728359352169847798345621
142509873385017046967438250536800429219654387478923165893746512621300004704102638,142569873385217946967438251536871429219654387478923165893746512621385794754192638
598326147314900628602481935703648291421539876869172453285764310900210700147893002,598326147314957628672481935753648291421539876869172453285764319936215784147893562
150468293238971645469502081020153470041896532583704906674385129892617354310209807,157468293238971645469532781926153478741896532583724916674385129892617354315249867
927384165680005207531672489769231048453768921018059073175826094392107850846093712,927384165684915237531672489769231548453768921218459673175826394392147856846593712
398206407476910253512743098100604329924805761063109845257361984831402076649587132,398256417476918253512743698185674329924835761763129845257361984831492576649587132
176028459508140672492765108650034921924651087380972564813206745049583206260417893,176328459538149672492765138657834921924651387381972564813296745749583216265417893
954030621276410380301092504837564912692083457415920860123846095569371248748209136,954738621276415389381692574837564912692183457415927863123846795569371248748259136
183207096205638714647915832452396178710524309309871420921403007530769281870152943,183247596295638714647915832452396178718524369369871425921483657534769281876152943
803015274429678350705020896280430015541802637930751482154283769698147523072569148,863915274429678351715324896287436915541892637936751482154283769698147523372569148
276095103843271096951863247097528061068709325024310978635982004712054839489137652,276495183843271596951863247397528461168749325524316978635982714712654839489137652
831245796020319548950768231019872360068451972275600014587134629093006487642987153,831245796726319548954768231419872365368451972275693814587134629193526487642987153
168250439792436158543981072639874501410029780287310964924760815370048296856190047,168257439792436158543981672639874521415629783287315964924763815371548296856192347
751432689293068574060750012587243061310670248624081730836524197045097826972816453,751432689293168574468759312587243961319675248624981735836524197145397826972816453
